,video_id,popularity,title_length,nation
13089,tww9-OkuJso,2,50,CA
13090,Nay4E0qsGy8,2,38,CA
13091,Nb1IUSw16ok,2,27,CA
13092,NbJvPrd-Pq8,2,73,CA
13093,C00ovmkoFUY,2,42,CA
13094,ogHVbf3dEyk,2,61,CA
13095,tx2B7FI7X3U,2,91,CA
13096,og3oaLAeZLE,2,52,CA
13097,ofdSsBKW6NU,2,98,GB
13098,ofVf5AuOv6U,2,46,US
13099,NcOmVLnaeFk,2,23,CA
13100,ofItGhNiIig,2,22,CA
13101,ofBkrD6lwPk,2,66,CA
13102,C-AjcbVUq54,2,32,CA
13103,Nct8geTaAcw,2,54,CA
13104,of2jhOQjT-w,2,46,CA
13105,u05S9cq2bLY,2,40,CA
13106,oaJoZDJMQyU,2,94,CA
13107,o_pcpEKVWFQ,2,95,CA
13108,Nu1mCFToXxU,2,42,CA
13109,BlVJWZMhg7E,2,46,CA
13110,BlLFR5LlfnQ,2,20,CA
13111,BlAn_M5WLho,2,77,CA
13112,u2J6hPMZLCc,2,64,CA
13113,oVsQ92LVddo,2,70,CA
13114,oVruAfu53z4,2,66,GB
13115,oVMCWefRHrw,2,39,CA
13116,NxgQH9M6hg0,2,38,CA
13117,u2nEjXJtRJ4,2,72,CA
13118,NxlaKh0sJbU,2,71,CA
13119,BjQ6hFnUsdg,2,53,CA
13120,NxqjMiFe-rQ,2,58,CA
13121,oV9-lMhhx20,2,31,CA
13122,BjJ4lUVV5os,2,46,CA
13123,NyNtWpDnT0Y,2,40,US
13124,oULTKDe6rPE,2,60,CA
13125,oU651Rj9QP4,2,61,GB
13126,O-6qVcDByL0,2,84,CA
13127,Bi46nLoIo6E,2,68,CA
13128,oTTRs-eLa1U,2,68,CA
13129,Bhck-t4adLU,2,90,CA
13130,oSr-2aa5TKo,2,74,CA
13131,O0P33f83Tac,2,67,CA
13132,BhEnppeqFEE,2,98,CA
13133,O22GRZgcerA,2,67,US
13134,O3ckwTg4yJ4,2,58,CA
13135,Bf22Vq5phKo,2,44,US
13136,Nu2yQ1zYDYU,2,31,CA
13137,NtmvX1T4cU0,2,24,US
13138,BrlaeR8dFbw,2,64,CA
13139,Bm-CEqz6W58,2,64,CA
13140,NpWm_pEqsg8,2,65,CA
13141,NpX3DZxAjSc,2,66,CA
13142,BrFBZpCuIvg,2,98,CA
13143,Nph19CWqk6I,2,89,CA
13144,Nq1Hjk_n_dQ,2,94,CA
13145,NqG1x5ISHVM,2,22,CA
13146,o_QR7ptPuP8,2,72,CA
13147,BqfT9dkrN0s,2,69,CA
13148,o_Oai0ikUzk,2,65,CA
13149,BplJQtpfero,2,32,CA
13150,NrDbRPWdx8M,2,37,CA
13151,Bp98B1KFf4M,2,49,CA
13152,NrSD3bFhCt4,2,52,CA
13153,Bp8SEFNSnPg,2,78,CA
13154,oZlSd0PNhfA,2,34,CA
13155,BoJLGHaP5NU,2,36,CA
13156,BoGOBJBNyUI,2,28,CA
13157,Bn1mBRcQ9Og,2,40,CA
13158,oZ2z9IlP1-A,2,82,CA
13159,Bmvl4pxrQa0,2,70,CA
13160,u1YtIwW6HGY,2,74,CA
13161,oYmc98Tx0BA,2,50,CA
13162,BmPUKVAujW4,2,43,CA
13163,u2--qfDNDy0,2,82,CA
13164,NtKS8YR5ioo,2,62,US
13165,NtN98IkKxmk,2,71,US
13166,NtccSFkAhrM,2,58,CA
13167,o7f1HVFpRPI,2,94,US
13168,BFZz8wHL2a4,2,47,GB
13169,Ocy24AQprYc,2,81,CA
13170,PRlmRnU9qts,2,90,CA
13171,PMvQ81VbwMA,2,46,CA
13172,PNCmrJI743E,2,46,CA
13173,PNP3h2hmni4,2,70,CA
13174,POKHs_se3QM,2,50,CA
13175,POMryx04Ciw,2,26,CA
13176,AgWwoEDtaH0,2,42,CA
13177,uYc9SD45KU8,2,70,CA
13178,nm-iunlHHQg,2,79,CA
13179,nlf1VClZL-I,2,17,CA
13180,uYsMgeUOjeg,2,40,CA
13181,PQX93KCpcCo,2,42,GB
13182,AePg3zssuEA,2,49,CA
13183,Ae7rZuR9oBw,2,65,CA
13184,PS0LhRwF__8,2,57,CA
13185,AmaaUH5uqq4,2,94,CA
13186,nlXkfbVRWkc,2,78,CA
13187,nlJ4WIj3j24,2,54,CA
13188,AdZpDrdIEU0,2,39,CA
13189,uZAU2VRyvvA,2,24,CA
13190,nlGM3rCreYQ,2,63,CA
13191,AcqCSonRQwk,2,48,CA
13192,PUIxyLRnzDc,2,41,CA
13193,PUzx0M5wASg,2,28,CA
13194,njeN8GCGnYE,2,39,CA
13195,njdUgYJHLZQ,2,26,CA
13196,u_Wkf6DMyE0,2,41,CA
13197,AaWn4VP37SU,2,62,CA
13198,njMLadmB6fk,2,89,CA
13199,PLcm4U2E4yM,2,29,CA
13200,PLZ62xqyNDk,2,95,CA
13201,AhRWyFQdNho,2,36,CA
13202,AhXaER53CHQ,2,63,CA
13203,uUxNjBoHxBw,2,94,CA
13204,PFGVOsBnP-U,2,39,CA
13205,PFQxVPtKlGU,2,23,CA
13206,PFpWRRUjXEU,2,63,CA
13207,PG2w6N6GCsU,2,23,CA
13208,nqcnzY7sxcs,2,25,CA
13209,PGUidGOv8tM,2,17,CA
13210,nqX0y-hME-E,2,44,CA
13211,PGajJ-a4_Ik,2,46,CA
13212,AlMHt15oUlk,2,53,CA
13213,AlFZFgZt0YI,2,94,CA
13214,PH3lTEhNkUk,2,53,US
13215,npojBTA-pcQ,2,65,US
13216,AjopUzHPE4w,2,62,CA
13217,AjfRVOPBSf0,2,72,CA
13218,AjNNUWN1-DY,2,49,CA
13219,AjLmmHtX__c,2,20,CA
13220,PJ9jj08bR38,2,72,US
13221,nowIrCyg2Yc,2,63,CA
13222,uWNUD-NpxoM,2,43,CA
13223,uWcBLiFBAf8,2,55,CA
13224,PJbZzM6ZsUg,2,57,CA
13225,AifrWigQIaE,2,66,CA
13226,PKFe2N7Xylw,2,58,CA
13227,PKaa_QvJPT4,2,85,CA
13228,no3puNSK6BY,2,35,CA
13229,PLHuo-Va8Js,2,37,CA
13230,AaCGqfn_qzs,2,86,CA
13231,AaBEJCv7zEk,2,26,CA
13232,A_yiL6YB7LE,2,28,CA
13233,PgqHq6WjD8s,2,54,CA
13234,AU5xSHQpbgE,2,41,CA
13235,PhLGj3KA7mw,2,81,CA
13236,PhWrrfEjY4E,2,56,CA
13237,AU-9Zh0w49E,2,53,CA
13238,AT_XoYrpcDU,2,17,CA
13239,nd9YoLVeATg,2,43,CA
13240,Pi6zYkbercw,2,33,CA
13241,PiI150VpvV8,2,39,CA
13242,udAMokMnMPQ,2,35,CA
13243,ncjic9auHao,2,74,CA
13244,ASSpThqyt9s,2,30,CA
13245,PkRBTF6nt4E,2,48,US
13246,AS9-ITLhQxo,2,39,CA
13247,PkRtr8if3I4,2,67,CA
13248,ARuS950sgXM,2,27,US
13249,PlB19X2N1cg,2,55,CA
13250,AR7WdXCbulU,2,52,CA
13251,AQnPujLx2Os,2,48,CA
13252,AQ_SJHXYkQI,2,67,CA
13253,Plh2sfrbdlc,2,30,GB
13254,nbFoHzqmZ8o,2,86,CA
13255,nb19Ryzr84A,2,29,CA
13256,PmZ2QvjzpFs,2,32,CA
13257,PoIT_KOK96Y,2,50,CA
13258,PoboJedYi2Q,2,26,CA
13259,Pokk2uia5-E,2,34,CA
13260,AOnd6IWdMvg,2,59,CA
13261,ucaBVcnEaUk,2,87,CA
13262,ndzranqrJro,2,35,CA
13263,A_yJqOZcIQ0,2,69,US
13264,AUPeHXijgH8,2,90,CA
13265,u_xiYaiBRfI,2,42,CA
13266,PY5xjV2W6B8,2,70,CA
13267,A_mlvG_nRsg,2,73,US
13268,ua7mHrl-hgU,2,27,CA
13269,PYimOnyCknw,2,32,CA
13270,nicFpVJ94gc,2,46,CA
13271,PZWlGd-9aqk,2,55,CA
13272,PZaUqlLi2WY,2,45,CA
13273,P_0ss4bttU0,2,62,CA
13274,AZl12hJ5lXw,2,27,CA
13275,AZ8LaC2j6-g,2,46,CA
13276,ni3wdDBNvfk,2,68,CA
13277,Padm4JItZPw,2,56,US
13278,nh-Ksb0pvh4,2,50,CA
13279,ngpGwE_k5E8,2,36,CA
13280,AXM0d9UfkY8,2,50,CA
13281,ngl72xfwP4M,2,31,CA
13282,ngQSiXOug3Y,2,49,CA
13283,ngMbosIcDRo,2,71,US
13284,ubXNtSVKSiA,2,42,CA
13285,PepMjZ6IYdE,2,82,CA
13286,AW9M7Cmzjj8,2,71,US
13287,Pez3-8fFmqY,2,90,CA
13288,Pf5JMwXOy28,2,67,CA
13289,PfAy8kMseXo,2,56,CA
13290,AW1Ix66PTRc,2,23,CA
13291,AVuJhvHbrk0,2,35,CA
13292,PEoZLGHKvy8,2,37,CA
13293,PEJMZ89QEy8,2,46,CA
13294,BEstivZYYq0,2,44,CA
13295,OreVMRixtV8,2,56,CA
13296,Oms4Lasc7-I,2,71,CA
13297,uLdNG_axPpg,2,44,US
13298,On7u5HeXcsE,2,60,CA
13299,OnOetcxHDJI,2,18,CA
13300,OnP7-HyYskA,2,59,CA
13301,OnnDppVEdmI,2,29,CA
13302,B4U2UDTAJ9k,2,57,CA
13303,uMJiVqREr_M,2,33,CA
13304,B3nobsCb8fc,2,63,CA
13305,OrBmqL3F5OA,2,27,CA
13306,B3VslyKgoRY,2,82,CA
13307,o27M0gXjUqk,2,31,CA
13308,o2572Ar0VNU,2,95,CA
13309,OrnYMmWBuV4,2,84,CA
13310,nrVNAq7nSTQ,2,28,CA
13311,B3S9H0129Rw,2,58,GB
13312,o1j-U-lSeRI,2,100,CA
13313,Os4MTTzTKRo,2,45,GB
13314,Os9ce4XFS1M,2,98,CA
13315,uO6kMvApcW0,2,73,CA
13316,uOfwFxG0yO8,2,26,CA
13317,o0P78KNN01M,2,35,CA
13318,uPaepnaNiBo,2,46,CA
13319,B1m19-MguPM,2,62,CA
13320,OuM6TiHRGpg,2,88,CA
13321,OueYc1E3WZg,2,35,CA
13322,uPbzXI22q8k,2,76,CA
13323,uPimPuPEWzk,2,28,CA
13324,uLY6Nypmk1A,2,36,US
13325,uLVck0MVPlk,2,34,CA
13326,uLQxXZnTEMI,2,40,CA
13327,B7Ph-SmDSeo,2,18,CA
13328,uIiuHuQXixc,2,53,CA
13329,OefOYZmUtUI,2,80,CA
13330,BCqM-6c3VNA,2,52,CA
13331,o5L6W0YoAd4,2,28,CA
13332,Of9oaK1eeWw,2,56,CA
13333,OfDpFTNnRyg,2,85,CA
13334,BCg28wF3FIg,2,90,CA
13335,o58ktj2cjQg,2,33,CA
13336,Og_XYDDyguc,2,30,CA
13337,OgiY3OR3jlg,2,48,CA
13338,BBfvNOXCs3g,2,24,CA
13339,OhCXDC3lYsI,2,46,CA
13340,OieYNToD_V8,2,24,CA
13341,OikbgMdWfwE,2,41,CA
13342,OjRYbR_-Dhw,2,54,CA
13343,o46dpa3NPzc,2,50,CA
13344,o3m4LNkrJD0,2,50,CA
13345,o3VS0V6qi2o,2,42,CA
13346,OkMqQ1QldUw,2,90,CA
13347,B96h4SJpH7Q,2,51,CA
13348,uKcmhqAuxQw,2,35,CA
13349,o39s-MNM2to,2,74,CA
13350,OlY_8ulFEuY,2,27,CA
13351,B7meAh0Rm1M,2,39,CA
13352,Olpi7IPi8vc,2,19,CA
13353,Olub7jCqr14,2,26,CA
13354,B7mNS5ygvAQ,2,66,CA
13355,uPjnwD1ToF8,2,73,CA
13356,Ovu9a6ntSPc,2,45,CA
13357,B-gjdNdhg_A,2,59,CA
13358,P5e7cl19Ha0,2,53,CA
13359,P62zQv5JNCI,2,45,CA
13360,nvyoNtWzHF4,2,30,CA
13361,P6YLNeYZ364,2,25,CA
13362,nvhvx-uH4pQ,2,65,CA
13363,nuIoxlJYCXI,2,34,CA
13364,uTH--XRCGxM,2,82,US
13365,P8LzhJI0rRk,2,47,CA
13366,P8ZWk3S14ec,2,80,CA
13367,uTRUQ-RKfUs,2,46,CA
13368,uUOru0pwXO0,2,41,CA
13369,P8mnZpDP38Q,2,48,CA
13370,AsPm5e5Yidc,2,87,CA
13371,ArfmBDEwRT8,2,64,CA
13372,P9_2cdAjkkA,2,75,CA
13373,Aqx41JrNTSw,2,56,CA
13374,AqkuoZm8XfY,2,58,CA
13375,nt9J_PynaOM,2,30,CA
13376,nsxxEsp9AsE,2,60,CA
13377,PBKa-AAy_vo,2,42,CA
13378,PBTrYJ9UIGA,2,40,CA
13379,Aq1ooEespCk,2,23,CA
13380,PCP5XZs3Wxc,2,56,CA
13381,AopLxYdALEU,2,23,CA
13382,AoJLWk41Tks,2,26,CA
13383,Ao6H3bk352o,2,60,CA
13384,Ao0_tYflUMM,2,41,CA
13385,ns4DIpKOGFc,2,19,CA
13386,P5yOdP9_kHI,2,89,CA
13387,AtyAk383brI,2,69,CA
13388,OxRodTVMfNQ,2,58,CA
13389,P4t80OyKius,2,50,CA
13390,uQZR4zmJDhg,2,22,CA
13391,OxfvpDy2vPM,2,42,CA
13392,B-AiYUk9tIM,2,38,CA
13393,nznRgMaGna4,2,39,CA
13394,OyyLzv6vY20,2,78,CA
13395,Azphk0j0OFE,2,38,CA
13396,Oz3Mwhg2ENQ,2,18,CA
13397,AzLYMcneJMU,2,67,US
13398,OzhHC71EqB4,2,25,CA
13399,nywXc8YaRhc,2,90,CA
13400,nyrIKtFZx3s,2,31,CA
13401,P0g1xIb1w8k,2,74,CA
13402,P0tFjpzDqx0,2,53,CA
13403,P1-UTlnjeVg,2,21,US
13404,AxMy0D6_DQg,2,60,CA
13405,AxJ1YGnc1nY,2,33,CA
13406,P1yrP4VTHFs,2,29,CA
13407,AwY8Av9inbY,2,79,CA
13408,nyJP7Zfd9zQ,2,68,CA
13409,AwS_DIMeVoM,2,36,CA
13410,ny3FNB8LsgY,2,94,CA
13411,5C0wCnhikt0,2,82,CA
13412,P2I7hQHOqNI,2,44,US
13413,P3Cm3nMPvxs,2,30,CA
13414,nxM2wUaqDl8,2,61,CA
13415,AuSVnJJOsuo,2,77,CA
13416,nwluATd-HQc,2,26,CA
13417,NZDTTefFZVs,2,90,CA
13418,C2-m2Wb3LPA,2,26,CA
13419,C2LUNoaXKXc,2,63,CA
13420,M-EPiVSlWtw,2,84,CA
13421,D6ZMWwFS85I,2,89,CA
13422,LxVfshdEKt4,2,43,CA
13423,D6Jxzu5-J-k,2,19,CA
13424,D5wzLPRXeXk,2,78,CA
13425,pT_8SCKec0s,2,51,CA
13426,D52z52yIZ60,2,82,CA
13427,LzEbSZN82IU,2,24,CA
13428,D4JrLoUhHPA,2,26,CA
13429,D3lKZntCwlE,2,47,CA
13430,D3kKCxXIF5c,2,64,CA
13431,D3fy3BJN4uI,2,21,CA
13432,D3e9CXbrIF8,2,46,CA
13433,pSCl71hi45k,2,23,CA
13434,M0Eth0tUuAQ,2,22,CA
13435,LnoSCAi8Huc,2,39,CA
13436,tSX7nA2a2n8,2,57,CA
13437,tSe4o9wQ9_k,2,30,CA
13438,pRahnxKXyOM,2,76,CA
13439,D2IBGlDJ3lg,2,82,CA
13440,pRTpsCsLdno,2,43,CA
13441,M1ScDvqLqOY,2,68,CA
13442,M1f9u-v3pmE,2,59,CA
13443,D1eB--DsKfI,2,58,CA
13444,M2QJiA5xRaQ,2,34,CA
13445,pQvlg2Am_uA,2,25,CA
13446,M2q64UowX9g,2,100,CA
13447,D1E0F6hAO9I,2,19,CA
13448,M38aWHxwtXE,2,39,CA
13449,pTvwoS07nJY,2,36,CA
13450,Lws7UV_La0o,2,44,CA
13451,D7e5rJC1Nlk,2,42,CA
13452,D7ioP9FEkWc,2,15,CA
13453,Lo5hCHzcS9g,2,55,CA
13454,pWiVZwif7Go,2,74,CA
13455,tOzCoDvRqyk,2,57,GB
13456,pWc6rPPKzCU,2,36,CA
13457,Lq4g4DgbKeI,2,44,CA
13458,Lq9wipOftXw,2,71,CA
13459,DAvFRzrMsyw,2,37,CA
13460,LqUy9gGJr2Y,2,91,CA
13461,Lq_GTQGM0MI,2,34,CA
13462,LqrwZ7fLapI,2,15,CA
13463,Lqwj5bACKbU,2,10,CA
13464,pW-mfHHWNkc,2,37,CA
13465,DAmM-GbqHwo,2,69,CA
13466,DAlj6xXR5nw,2,56,CA
13467,pVgx8pYpwRE,2,46,GB
13468,D9kxpUcWID0,2,96,CA
13469,D9jy6k1CM_k,2,90,CA
13470,pVSEA6uO5No,2,58,CA
13471,D9F2ZMLnanU,2,70,CA
13472,D969_pLCniQ,2,63,CA
13473,LtvYXsuI0eU,2,67,CA
13474,D9-YSmnJkmQ,2,27,CA
13475,pV0Mns1yV9E,2,38,CA
13476,tPtMP_NAMz0,2,31,US
13477,pUV_alGCJcw,2,53,CA
13478,LvzjHcYXNTs,2,80,CA
13479,tQQDGtqUAQk,2,61,CA
13480,M3K-gsEVJGs,2,86,CA
13481,D0yFtB9Vm3o,2,60,CA
13482,M45TNG_TCls,2,98,CA
13483,MDPCLiDf1qs,2,18,CA
13484,MDsJ9hheH30,2,88,US
13485,tYFYoLEO0dM,2,41,US
13486,pM8x0gTiSdA,2,99,CA
13487,pM62ZdFhQqY,2,39,CA
13488,Cuj-iuLgM4s,2,66,CA
13489,CuVuqKyISR4,2,67,US
13490,pLd-rqYP0lc,2,45,CA
13491,MFeycHGBoWQ,2,31,CA
13492,Cu84wGiL7rQ,2,65,CA
13493,MG-bvSY2f_4,2,65,CA
13494,Ct_lrDNvxoA,2,50,GB
13495,CtQJBnxYSxk,2,64,CA
13496,CtHttRKHboE,2,45,CA
13497,MH2f5C0z0Kg,2,40,CA
13498,MHEYapANYk4,2,58,US
13499,MHJij0ql0Qk,2,50,CA
13500,tZET0Jc58uo,2,14,CA
13501,pLCSJEW_cEk,2,19,CA
13502,CsrJk8M5XYw,2,30,CA
13503,pKbWGhV0QbE,2,86,CA
13504,MIkSyZlMWP8,2,37,CA
13505,MJGDKnlBMjQ,2,14,CA
13506,Cr_mEzG5JHY,2,78,GB
13507,CrIqeEBtos8,2,49,CA
13508,MKKfXke1Jkw,2,61,CA
13509,pJICAek-qIU,2,84,CA
13510,MKc22HuE_94,2,39,US
13511,CvpwGru3s7s,2,38,US
13512,pM_dNhthEXg,2,61,CA
13513,D0ot1ERZEtE,2,41,CA
13514,MDJziycP3LQ,2,94,CA
13515,D0PI5hlQYeY,2,96,CA
13516,M5RsnRRvDs0,2,22,CA
13517,tTkOuNrpqWQ,2,34,US
13518,pOWq8Y15WNY,2,31,CA
13519,D-dwmYeLLng,2,48,US
13520,M6ahKUrCNNM,2,28,CA
13521,D-DYWvnrFs8,2,27,US
13522,pOBhd7437sY,2,47,CA
13523,tUg-WLRdRv0,2,35,US
13524,CzUB6_S4ud0,2,85,CA
13525,M99i7dkYf1E,2,47,CA
13526,CyzEtbG-sxY,2,31,GB
13527,tWTRrBXebMs,2,50,CA
13528,M9wPPp09Khk,2,49,CA
13529,MAF25ugrJIQ,2,25,CA
13530,MB5LAU5z9gk,2,56,CA
13531,CxBj42JhqDI,2,65,CA
13532,pN4aJUFuuug,2,22,CA
13533,Cx66RkjggLk,2,70,CA
13534,MBVtT1HKgo8,2,49,CA
13535,Cwg2rTorJWc,2,22,CA
13536,Cw_l794Z4Gk,2,34,CA
13537,CwO_JI6Ar48,2,70,CA
13538,CwLBHbtnnUs,2,41,CA
13539,MCurklVW3Ws,2,67,CA
13540,Cw8rWTmy9dA,2,36,CA
13541,pMifShRi4rA,2,67,CA
13542,pWldZqMhEyY,2,90,CA
13543,Lndnx4NZgcw,2,57,CA
13544,MLQLOOUO84Y,2,49,CA
13545,LUnia5ZiDnU,2,62,CA
13546,tFUKsthR-Ts,2,35,GB
13547,LS9ZqcBJAoY,2,14,CA
13548,LSEsYxg12wk,2,84,CA
13549,DT4mP1TiH8Q,2,56,CA
13550,DT06mr88VvE,2,30,CA
13551,LTWh-i-iJqM,2,88,US
13552,DSQG0zvR6dk,2,48,CA
13553,tFyFeXy9BAM,2,58,CA
13554,LU1I7PtU3k4,2,14,CA
13555,tGMk5Y_puFE,2,36,CA
13556,LUIy7XebRjY,2,97,CA
13557,LUa5wE_voT4,2,45,CA
13558,tHBV2L_0OVg,2,63,CA
13559,tHEwEvAXxos,2,72,CA
13560,LnOcGSpB2lA,2,65,CA
13561,DQkp3aEM3H8,2,87,CA
13562,LVAsRO4QxXU,2,81,CA
13563,LVDZu7nbdcs,2,38,CA
13564,tHLmd7F8QB4,2,65,CA
13565,DQLhUs7-dkM,2,99,CA
13566,DQDj074iEuM,2,49,US
13567,pdFdU5GOBo0,2,43,CA
13568,LWMLnKGZZeE,2,99,CA
13569,tHpwviobxJk,2,70,CA
13570,pcfyR8a96G8,2,58,CA
13571,LXCTMl_Jp9M,2,78,CA
13572,LXKyDFyRj2Y,2,45,CA
13573,LXuNNqoo1WQ,2,21,CA
13574,DTewczBeZHY,2,57,CA
13575,LQRwAITgeSE,2,48,CA
13576,LQB-ET9JwAo,2,41,CA
13577,LPnFeFa1NXQ,2,76,CA
13578,LFkHSaFCBiI,2,40,CA
13579,tClGIRj4rTo,2,81,CA
13580,LGYUk2TVB6E,2,46,CA
13581,piDrgrTBo8s,2,85,CA
13582,D_Tu1s4iES4,2,84,CA
13583,LHQ9iU3wstE,2,34,CA
13584,tDT-a7fh5fc,2,97,US
13585,LHbEkvDze4I,2,38,CA
13586,LHnatBi7-9g,2,59,CA
13587,phe-qhVc1Uc,2,19,CA
13588,LJidNnZkKmY,2,75,CA
13589,DZ6Ro2KkaYo,2,100,CA
13590,phGwHpgKMUA,2,27,CA
13591,DXjQean97HY,2,92,CA
13592,pgkaAzDMEYA,2,41,US
13593,LLvAGwIJzvs,2,32,CA
13594,DWV57w5tluY,2,24,CA
13595,DWL0AP66kjI,2,63,CA
13596,LMdlSqX3HPM,2,87,CA
13597,tEWdvI5gbH8,2,38,CA
13598,pfzysHOVJ40,2,77,CA
13599,DVdnTi78SyY,2,29,CA
13600,DVbKboc8XmE,2,67,CA
13601,LOFCVaHrZ4Y,2,41,CA
13602,tFCoxg_XxHc,2,96,CA
13603,LPRGaWy5a20,2,30,CA
13604,LPVXV5YSANY,2,74,CA
13605,LXv6pCFRtYQ,2,56,CA
13606,LYPOvVHj1wQ,2,29,CA
13607,pca-BHt8VsU,2,97,CA
13608,tMpBbkSpuro,2,44,CA
13609,Lhc2Go-x7B0,2,76,CA
13610,pZ301QEoo9Y,2,91,CA
13611,DFWNIXfLWOk,2,54,CA
13612,DEPoUsiy21w,2,34,CA
13613,DENH5my-Big,2,58,CA
13614,DEM8ngzmQzo,2,34,CA
13615,DDu6d1Lnh1k,2,86,CA
13616,DDq9PCiSHwc,2,17,CA
13617,pYWUamYfN7c,2,58,GB
13618,LjoxZudPSCM,2,58,CA
13619,LkY42cH_EZw,2,37,CA
13620,DDSS7Yo1amw,2,56,CA
13621,DDBkXPbF9jc,2,37,CA
13622,tNtcYIo6N04,2,52,GB
13623,tOFkFZbPdnQ,2,43,US
13624,tOfBPDkqdvk,2,67,CA
13625,DCWMU8pNESw,2,20,CA
13626,Lls7723KuSE,2,81,CA
13627,Lm36RovEH6o,2,30,CA
13628,LmO1y1ISuak,2,48,US
13629,DCKYfSy832s,2,43,CA
13630,LmVHsM25NcA,2,19,CA
13631,DCGyLjBjuGI,2,19,CA
13632,tOr88uFiOjQ,2,42,GB
13633,LmxyIswRN8E,2,63,CA
13634,pX5i1bOue98,2,31,CA
13635,DBuC7RiUXhs,2,40,CA
13636,tNUsoangGFs,2,55,CA
13637,DG6ar_UDwPc,2,48,CA
13638,LZaANM2Zt-Q,2,49,US
13639,DGFYeusTrKc,2,99,CA
13640,pcRHS8uzAD0,2,62,CA
13641,DNRhS8F5Jds,2,84,CA
13642,DMy9g-vgoTo,2,25,CA
13643,LaMxS5-4U-c,2,71,US
13644,tJtYqZaWFdU,2,34,CA
13645,tK8YsKLQXIo,2,74,CA
13646,DJtFMuf5n_k,2,32,CA
13647,Lc5nrZYOmOg,2,43,CA
13648,LcExeXLNKyY,2,20,US
13649,LcGUoZLVuU0,2,37,CA
13650,LcUOf60yzzw,2,54,CA
13651,DJk5_ys2a10,2,45,CA
13652,DJMyDoYkioY,2,92,US
13653,paPjibGky44,2,59,CA
13654,LdhQzXHYLZ4,2,58,US
13655,paJD4r31rB0,2,47,CA
13656,LekwzufpphA,2,38,CA
13657,DIEPU3DwdrY,2,70,CA
13658,LerC609ml3A,2,23,CA
13659,p_pnpZK_oYM,2,55,CA
13660,p_dpOf8I4oE,2,58,CA
13661,LfR4QfmwTAc,2,50,CA
13662,p_WjntaMORQ,2,42,CA
13663,tLkMxaI7gpU,2,90,CA
13664,DH0ln0xzjfg,2,35,CA
13665,p_0xp8BTU2Y,2,57,CA
13666,Lh6isHCMEi0,2,98,CA
13667,pJ3yba6Z3UQ,2,38,CA
13668,MLxGllP0x8M,2,34,CA
13669,NYSMEzMeMaQ,2,63,CA
13670,CIJuW_Wx4sk,2,84,CA
13671,ovAwxEOZ5ag,2,39,CA
13672,NA8_pFRNMy4,2,60,CA
13673,CKgsni7R1Ro,2,60,CA
13674,tpyQLIpv4Yk,2,22,GB
13675,oubzC5SLZiE,2,49,CA
13676,NBVc9Umt8-s,2,66,CA
13677,otXVbQVNMv0,2,29,CA
13678,tqTCw2hInPA,2,27,CA
13679,NBuH9R_pN1Q,2,65,CA
13680,ot-zPATBzLQ,2,58,CA
13681,tqqGzn2YWX4,2,87,CA
13682,CJHHiot9yBY,2,30,CA
13683,tr7Nn8jI8io,2,32,CA
13684,NDrZN_4BGIo,2,78,CA
13685,CRcRAb8BBFE,2,17,CA
13686,NEYU_5LkjHY,2,55,CA
13687,NEYtxauVqA4,2,66,CA
13688,trYO4XkjSjw,2,61,CA
13689,trwVST0ywK0,2,47,CA
13690,CFatEWNx5RQ,2,33,CA
13691,NFtRPcXXT-g,2,63,CA
13692,CFYK7oGMIOo,2,97,CA
13693,NGZTFEUYC24,2,48,CA
13694,CFPkzhjlUYg,2,38,CA
13695,tsOlq0L-Vqg,2,49,CA
13696,oqqWdaaTq7A,2,49,CA
13697,CF24Aj0KbEs,2,49,CA
13698,oqeoOph7Lts,2,71,CA
13699,NA3eTJ5ko1k,2,28,CA
13700,CKuKc7KTt9g,2,47,CA
13701,N9-SUdwoQic,2,92,CA
13702,N8s290gKvZw,2,49,CA
13703,Mz87tLToSVY,2,47,CA
13704,CQy3U05_8uU,2,79,CA
13705,MzbsxV6M8w8,2,59,CA
13706,Mzh4AARBavU,2,82,CA
13707,Mzsl9hcTQkw,2,49,CA
13708,toGyA877V4s,2,43,CA
13709,CPxtXeoelWw,2,25,CA
13710,CPUnmyF09uI,2,41,CA
13711,oyi1uMEbL28,2,26,CA
13712,oyh5eRu1oBU,2,52,CA
13713,CPTk7xa0O7s,2,88,CA
13714,N25fWFNp5PY,2,99,CA
13715,toj7m7RLESo,2,88,CA
13716,CORL6kACgE4,2,37,CA
13717,COLLKZ-q9TM,2,99,GB
13718,N4LQuwSjc34,2,58,US
13719,tojsUHxmOrQ,2,21,US
13720,tolEDfCGnz8,2,49,CA
13721,N5TojV-qu9I,2,24,CA
13722,N5fb4psyvwM,2,37,CA
13723,CNR6poEZYIk,2,23,CA
13724,CNOsmJlN1QI,2,20,CA
13725,CNJL4GsSrcc,2,58,CA
13726,CMc33yTV5yw,2,94,CA
13727,CMUv4J_PGxc,2,47,CA
13728,N8dLlRBaDtE,2,38,CA
13729,CLLdI03zd1g,2,70,CA
13730,NI71-qySsrE,2,70,CA
13731,oqC4it3Ub5o,2,66,CA
13732,NIPelv36ZcQ,2,46,CA
13733,NPA26WLzQ7Y,2,18,CA
13734,ttzrOVnPZ30,2,38,CA
13735,NPpHmilDjG0,2,94,CA
13736,om0h_r2TAmw,2,56,GB
